Pair,L1,a1,b1,L2,a2,b2,DV,DV normF3,DECIEDE2000,GradoDE
1.2,64.46,-30.1,40.245,66.47,-30.35,40.805,1.1166518009222757,0.62559557103018,1.65530543833131,0.2514049856087891
1.36,64.46,-30.1,40.245,64.58,-29.505,39.985,0.9825416064641728,0.550461367201502,0.261821913062231,0.2514049856087891
1.2,64.46,-30.1,40.245,66.47,-30.35,40.805,1.1166518009222757,0.62559557103018,1.65530543833131,0.2647977668416315
1.44,64.46,-30.1,40.245,64.675,-30.47,40.825,0.7679652953312082,0.430246641635861,0.275984661476642,0.2647977668416315
1.2,64.46,-30.1,40.245,66.47,-30.35,40.805,1.1166518009222757,0.62559557103018,1.65530543833131,0.5218721033958003
1.46,64.46,-30.1,40.245,64.505,-29.91,40.25,0.902075489789311,0.505380845464538,0.0953915496659332,0.5218721033958003
1.2,64.46,-30.1,40.245,66.47,-30.35,40.805,1.1166518009222757,0.62559557103018,1.65530543833131,0.3046950653461269
1.47,64.46,-30.1,40.245,64.555,-29.62,39.83,0.7679652953312082,0.430246641635861,0.218518180276339,0.3046950653461269
1.2,64.46,-30.1,40.245,66.47,-30.35,40.805,1.1166518009222757,0.62559557103018,1.65530543833131,0.4083342786840955
1.50,64.46,-30.1,40.245,64.585,-30.23,40.66,1.33122811205524,0.745810296595821,0.17901840637785,0.4083342786840955
1.3,64.46,-30.1,40.245,66.43,-30.19,40.02,0.7947873342228289,0.445273482401596,1.61547923608161,0.47738744095354446
1.46,64.46,-30.1,40.245,64.505,-29.91,40.25,0.902075489789311,0.505380845464538,0.0953915496659332,0.47738744095354446
1.3,64.46,-30.1,40.245,66.43,-30.19,40.02,0.7947873342228289,0.445273482401596,1.61547923608161,0.2781727557344762
1.47,64.46,-30.1,40.245,64.555,-29.62,39.83,0.7679652953312082,0.430246641635861,0.218518180276339,0.2781727557344762
1.3,64.46,-30.1,40.245,66.43,-30.19,40.02,0.7947873342228289,0.445273482401596,1.61547923608161,0.327052140873148
1.50,64.46,-30.1,40.245,64.585,-30.23,40.66,1.33122811205524,0.745810296595821,0.17901840637785,0.327052140873148
1.5,64.46,-30.1,40.245,66.34,-29.845,40.77,0.7947873342228289,0.445273482401596,1.5643426010491,0.39446589181747455
1.46,64.46,-30.1,40.245,64.505,-29.91,40.25,0.902075489789311,0.505380845464538,0.0953915496659332,0.39446589181747455
1.5,64.46,-30.1,40.245,66.34,-29.845,40.77,0.7947873342228289,0.445273482401596,1.5643426010491,0.2645587184441917
1.50,64.46,-30.1,40.245,64.585,-30.23,40.66,1.33122811205524,0.745810296595821,0.17901840637785,0.2645587184441917
1.6,64.46,-30.1,40.245,66.555,-30.49,41.25,0.9557195675725523,0.535434526996009,1.74761464134554,0.3313709884734619
1.36,64.46,-30.1,40.245,64.58,-29.505,39.985,0.9825416064641728,0.550461367201502,0.261821913062231,0.3313709884734619
1.6,64.46,-30.1,40.245,66.555,-30.49,41.25,0.9557195675725523,0.535434526996009,1.74761464134554,0.30557531691908296
1.37,64.46,-30.1,40.245,64.645,-29.715,39.635,0.8484314120060701,0.475327163933067,0.270975514494835,0.30557531691908296
