Pair,L1,a1,b1,L2,a2,b2,DV,DV normF3,DECIEDE2000,GradoDE00
1.723,65.826447,-1.626604,5.562673,65.787575,-0.392725,1.412608,4.44,4.28663034642633,3.8801300450876,0.7496765994209834
3.486,66.627518,-1.538718,3.45059,65.99086,0.428235,0.125481,1.71328,1.65409865764083,4.17660785982174,0.7496765994209834
1.731,40.361057,-22.629972,-20.694771,41.008755,-26.057306,-23.354427,2.0,1.93091457046231,1.86667094806585,0.7281429714172173
3.246,39.193775,-23.298607,-22.621935,41.047153,-26.06106,-24.810497,4.00997,3.87145475005837,2.15578470208678,0.7281429714172173
1.1122,65.592659,30.518431,37.095493,65.981567,26.952259,36.634029,1.27563,1.23156627675942,1.95703230787014,0.7223728667107635
1.1123,65.592659,30.518431,37.095493,65.810898,27.048811,36.836468,2.96128,2.85898934960931,1.93982118211022,0.7223728667107635
3.454,40.730438,-44.325455,36.707211,40.102718,-43.61573,36.740635,2.0,1.93091457046231,0.61508236938751,0.6541139842358477
3.463,40.730438,-44.325455,36.707211,40.306953,-43.700146,36.567772,0.359186,0.346778740453037,0.429174346657901,0.6541139842358477
3.457,40.730438,-44.325455,36.707211,40.082874,-43.851112,36.143818,2.25683,2.17887296502823,0.610682611943427,0.9436153011579884
3.463,40.730438,-44.325455,36.707211,40.306953,-43.700146,36.567772,0.359186,0.346778740453037,0.429174346657901,0.9436153011579884
3.472,66.627518,-1.538718,3.45059,66.194679,0.258635,0.387968,3.5458,3.42331844197263,3.77598480697116,0.7810989198658786
3.486,66.627518,-1.538718,3.45059,65.99086,0.428235,0.125481,1.71328,1.65409865764083,4.17660785982174,0.7810989198658786
4.28,86.750015,-6.710108,46.240025,87.279526,-6.291,49.857285,0.9314,0.899226915464297,1.30644491615119,0.764029286685938
7.220,86.79045710747162,-7.375172782476291,50.369302143230854,88.5001508082956,-6.999565974377453,46.934574304835365,2.731906,2.6375385502667,1.53692296325193,0.764029286685938
4.112,85.609985,-6.349862,45.950016,87.36837,-6.851581,46.277355,0.83826,0.809304223917867,1.18610243356276,0.758817865219998
7.388,86.66226473133806,-8.655376198553666,45.93090575607588,85.15429599479369,-6.764933318208211,45.60107876864381,2.774996,2.67914010468731,1.5740700765611,0.758817865219998
5.43,85.609985,-6.349862,45.950016,87.36837,-6.851581,46.277355,0.87263,0.842486990811262,1.18610243356276,0.743518412992842
7.388,86.66226473133806,-8.655376198553666,45.93090575607588,85.15429599479369,-6.764933318208211,45.60107876864381,2.774996,2.67914010468731,1.5740700765611,0.743518412992842
