Pair,L1,a1,b1,L2,a2,b2,DV,DV normF1,DECIEDE2000,GradoDE
1.1397,61.316254,0.500816,0.336991,64.763649,0.456606,0.486569,2.17113,2.29148067468521,2.91364689701816,0.9567050731739892
7.55,62.650880690858955,0.13654519266420584,0.058882039320318214,63.78670046345174,0.03275433208632661,0.10033283052226505,1.917505,2.02379666400089,0.969591759766644,0.9567050731739892
1.1397,61.316254,0.500816,0.336991,64.763649,0.456606,0.486569,2.17113,2.29148067468521,2.91364689701816,0.9305607782803926
7.407,63.26843012799614,0.12805498690454664,-0.13779436981593562,62.19404048836513,0.13904050928265077,0.13632816855941865,1.917505,2.02379666400089,0.950497521513414,0.9305607782803926
1.1483,44.801201,38.272358,23.265364,41.813801,36.422642,22.189848,1.61772,1.70739389951397,2.85032443663536,0.8271198147803436
5.34,43.759983,37.000278,22.37995,44.56496,37.031937,23.284607,1.340677,1.41499377581948,0.91776648364448,0.8271198147803436
1.1692,44.720165,37.766644,23.12565,48.579742,36.674446,22.534721,1.82541,1.92659662865749,3.770297917356,0.8063498251719267
4.108,44.859974,36.539989,21.909847,46.673664,36.923515,22.141479,1.555438,1.64165946657778,1.74457849624982,0.8063498251719267
7.55,62.650880690858955,0.13654519266420584,0.058882039320318214,63.78670046345174,0.03275433208632661,0.10033283052226505,1.917505,2.02379666400089,0.969591759766644,0.8928606812545722
7.349,62.7516829552152,1.1254295846548357,-0.015150175225198126,62.60038251922951,-0.7739016305569613,0.2356570313907902,2.219135,2.34214670103474,2.82294776955766,0.8928606812545722
7.319,62.667699012913516,0.41939590876782784,-1.538020821793018,62.57510908259357,-1.0868373718551094,0.31602629685616446,2.275152,2.4012688507696,2.81435611036367,0.826013679842473
7.407,63.26843012799614,0.12805498690454664,-0.13779436981593562,62.19404048836513,0.13904050928265077,0.13632816855941865,1.917505,2.02379666400089,0.950497521513414,0.826013679842473
7.349,62.7516829552152,1.1254295846548357,-0.015150175225198126,62.60038251922951,-0.7739016305569613,0.2356570313907902,2.219135,2.34214670103474,2.82294776955766,0.923159942166284
7.407,63.26843012799614,0.12805498690454664,-0.13779436981593562,62.19404048836513,0.13904050928265077,0.13632816855941865,1.917505,2.02379666400089,0.950497521513414,0.923159942166284
7.358,62.701314100441266,1.4379908404002495,-0.1751158566154487,62.57510908259357,-1.0865975402239436,0.3160591521840894,2.658653,2.80602818356978,3.75318573006797,0.8648017802132515
7.389,62.57510908259357,-1.0867619654819083,0.31610849917835804,63.78670046345174,0.0326107976550416,0.10033564418876484,2.503529,2.64230530738094,1.92728294378988,0.8648017802132515
7.358,62.701314100441266,1.4379908404002495,-0.1751158566154487,62.57510908259357,-1.0865975402239436,0.3160591521840894,2.658653,2.80602818356978,3.75318573006797,0.8934798710707756
7.412,63.5160681944692,0.10321987948291866,0.08609954516600737,62.02347818323405,0.10674243497249547,0.20088653655014888,2.344096,2.47403457352019,1.2692217359549,0.8934798710707756
7.358,62.701314100441266,1.4379908404002495,-0.1751158566154487,62.57510908259357,-1.0865975402239436,0.3160591521840894,2.658653,2.80602818356978,3.75318573006797,0.8238567124112751
7.416,63.78670046345174,0.03242080829907179,0.10035764877245335,61.68871986942695,0.16649838872390132,-0.006524398489138328,2.999064,3.16530893965084,1.7919385620168,0.8238567124112751
