Pair,L1,a1,b1,L2,a2,b2,DV,DV normF3,DECIEDE2000,GradoDE00
1.424,41.720253,3.289109,-17.93857,41.657719,4.867814,-16.720016,3.17201,3.06244016332607,2.26753425900935,0.46837299668954185
1.428,41.720253,3.289109,-17.93857,42.077229,5.234933,-18.750866,1.58273,1.5280582090539,1.9802384544281,0.46837299668954185
1.608,64.314461,-0.04561,-0.044272,62.701313,-0.078866,-0.016986,1.4,1.35164019932362,1.35410172167071,0.4805077064456275
7.416,63.78670046345174,0.03242080829907179,0.10035764877245335,61.68871986942695,0.16649838872390132,-0.006524398489138328,2.999064,2.89546818767449,1.7919385620168,0.4805077064456275
1.723,65.826447,-1.626604,5.562673,65.787575,-0.392725,1.412608,4.44,4.28663034642633,3.8801300450876,0.7496765994209834
3.486,66.627518,-1.538718,3.45059,65.99086,0.428235,0.125481,1.71328,1.65409865764083,4.17660785982174,0.7496765994209834
1.731,40.361057,-22.629972,-20.694771,41.008755,-26.057306,-23.354427,2.0,1.93091457046231,1.86667094806585,0.7281429714172173
3.246,39.193775,-23.298607,-22.621935,41.047153,-26.06106,-24.810497,4.00997,3.87145475005837,2.15578470208678,0.7281429714172173
1.731,40.361057,-22.629972,-20.694771,41.008755,-26.057306,-23.354427,2.0,1.93091457046231,1.86667094806585,0.5543666029725087
3.247,39.193775,-23.298607,-22.621935,41.058342,-24.492168,-25.305843,4.48726,4.33225785772635,2.05201069237894,0.5543666029725087
1.756,51.916264,42.040627,55.536186,51.336044,41.654499,52.876324,0.9,0.868911556708039,1.13686932828116,0.3530176795572815
3.399,52.495605,42.108311,56.62326,51.027096,40.209427,53.043381,3.10411,2.99688561365888,1.79449658255,0.3530176795572815
1.757,50.990017,39.760155,56.681999,51.255623,41.681393,52.987293,1.34,1.29371276220975,2.32337874486074,0.3170861476742578
3.399,52.495605,42.108311,56.62326,51.027096,40.209427,53.043381,3.10411,2.99688561365888,1.79449658255,0.3170861476742578
1.806,46.803467,11.959779,-15.394556,46.974487,8.613555,-14.298701,3.1,2.99291758421658,2.82733868722919,0.3033223270925442
1.1274,46.882519,11.672404,-14.785732,47.981628,9.275043,-12.686072,1.56863,1.51444526133215,2.35018550579429,0.3033223270925442
1.813,46.431919,-4.950848,-25.982868,47.131535,-1.512309,-26.65633,2.95,2.84809899143191,2.82851425289576,0.30472556414741625
1.1153,47.235798,-4.873497,-25.659845,48.373238,-2.047321,-26.305017,1.4988,1.44702737910445,2.52454012384203,0.30472556414741625
1.843,56.367054,-32.096081,-1.607512,56.127823,-28.616831,1.532325,3.09,2.98326301136427,2.6204576782416,0.4466424968089926
7.227,56.13782038190075,-33.58755338003938,0.6850252091039621,56.13782038190075,-28.591036933536095,0.059207860898990994,1.193593,1.15236305745091,2.15918551635632,0.4466424968089926
1.843,56.367054,-32.096081,-1.607512,56.127823,-28.616831,1.532325,3.09,2.98326301136427,2.6204576782416,0.3286535743932098
7.247,56.15781146519707,-34.1114668264737,0.8295323992704606,56.05774503329822,-28.00815605770879,-0.19917430804949898,1.2927,1.24804663261831,2.68084625062854,0.3286535743932098
1.914,61.576488,2.079371,-0.70127,62.125904,-0.40505,-2.342728,4.25,4.10319346223241,4.0059331019301,0.3342643743990299
7.358,62.701314100441266,1.4379908404002495,-0.1751158566154487,62.57510908259357,-1.0865975402239436,0.3160591521840894,2.658653,2.56681590775166,3.75318573006797,0.3342643743990299
1.1063,39.29266,-21.427395,-21.015078,38.11919,-17.874346,-25.041441,2.56,2.47157065019176,3.34574810281045,0.4568807933465906
3.265,39.193775,-23.298607,-22.621935,36.689003,-19.948847,-26.094618,5.02658,4.85294828079722,3.50878237861095,0.4568807933465906
1.1120,65.592659,30.518431,37.095493,65.935089,28.613585,37.884537,1.23007,1.18758004284429,1.39880274222558,0.44998286742620075
1.1123,65.592659,30.518431,37.095493,65.810898,27.048811,36.836468,2.96128,2.85898934960931,1.93982118211022,0.44998286742620075
1.1122,65.592659,30.518431,37.095493,65.981567,26.952259,36.634029,1.27563,1.23156627675942,1.95703230787014,0.7223728667107635
1.1123,65.592659,30.518431,37.095493,65.810898,27.048811,36.836468,2.96128,2.85898934960931,1.93982118211022,0.7223728667107635
1.1153,47.235798,-4.873497,-25.659845,48.373238,-2.047321,-26.305017,1.4988,1.44702737910445,2.52454012384203,0.3292441874838687
1.1308,46.974487,-5.338224,-24.143667,49.093384,-2.556716,-25.326153,3.09751,2.99051359557635,3.08258261370663,0.3292441874838687
1.1153,47.235798,-4.873497,-25.659845,48.373238,-2.047321,-26.305017,1.4988,1.44702737910445,2.52454012384203,0.4625802564185041
1.1310,46.974487,-5.338224,-24.143667,49.019623,-2.420908,-26.008892,3.24092,3.12896982485135,3.07874963823327,0.4625802564185041
1.1158,71.214287,-18.133331,-0.36693,71.227966,-16.388208,2.159288,2.06186,1.99063775812671,2.22609538138891,0.3052294963765676
