Pair,L1,a1,b1,L2,a2,b2,DV,DV normF3,DECIEDE2000,GradoDE
1.720,65.826447,-1.697951,5.454526,67.051346,-1.637203,3.425771,2.08,2.0081511532808,1.96688276018876,0.739286606434977
3.478,66.627518,-1.538718,3.45059,66.708221,-1.530576,3.61918,1.71328,1.65409865764083,0.161575414091489,0.739286606434977
1.720,65.826447,-1.697951,5.454526,67.051346,-1.637203,3.425771,2.08,2.0081511532808,1.96688276018876,0.4337234892442192
3.481,66.627518,-1.538718,3.45059,67.027954,-1.380901,3.205375,1.71165,1.65252496226591,0.433299955779215,0.4337234892442192
1.913,52.608536,-1.90264,0.457344,53.373711,0.931705,-0.332856,3.63,3.50460994538909,4.21600645347342,0.470939197919972
1.1355,52.960438,-0.215942,0.16867,53.276279,-1.970127,-0.912755,3.18519,3.07516489034542,2.66802809863955,0.470939197919972
1.1144,47.235798,-4.873497,-25.659845,47.89254,-6.464955,-23.92292,1.11511,1.07659107333411,1.51485419205257,0.47008409461982564
1.1292,46.974487,-5.338224,-24.143667,50.132732,-5.439182,-23.602091,1.47228,1.42142345190012,3.14602643706531,0.47008409461982564
1.1144,47.235798,-4.873497,-25.659845,47.89254,-6.464955,-23.92292,1.11511,1.07659107333411,1.51485419205257,0.4319145158033023
1.1302,46.974487,-5.338224,-24.143667,50.08511,-5.116676,-23.47584,1.35755,1.31065653756555,3.11065299128791,0.4319145158033023
1.1145,47.235798,-4.873497,-25.659845,47.365646,-4.688555,-24.64673,0.707434,0.682997309120216,0.493464434274071,0.5553522260826741
1.1293,46.974487,-5.338224,-24.143667,49.0811,-5.199367,-24.532782,0.917782,0.886079318154019,2.08974074194146,0.5553522260826741
1.1145,47.235798,-4.873497,-25.659845,47.365646,-4.688555,-24.64673,0.707434,0.682997309120216,0.493464434274071,0.5931056541452543
1.1304,46.974487,-5.338224,-24.143667,49.093384,-5.260174,-24.724117,0.8413,0.81223921406497,2.10770063923317,0.5931056541452543
1.1146,47.235798,-4.873497,-25.659845,47.546543,-5.248015,-24.230824,1.05516,1.01871190908451,0.671858411262849,0.4089115304952171
1.1316,46.974487,-5.338224,-24.143667,49.689598,-6.203372,-24.980022,1.56788,1.51372116836822,2.81664153973454,0.4089115304952171
1.1151,47.235798,-4.873497,-25.659845,47.066196,-4.81769,-23.221413,1.7506,1.69012952352566,1.04325595340886,0.4101420667672462
1.1302,46.974487,-5.338224,-24.143667,50.08511,-5.116676,-23.47584,1.35755,1.31065653756555,3.11065299128791,0.4101420667672462
1.1151,47.235798,-4.873497,-25.659845,47.066196,-4.81769,-23.221413,1.7506,1.69012952352566,1.04325595340886,0.4382138635236391
1.1309,46.974487,-5.338224,-24.143667,50.08511,-4.324798,-22.836958,1.88337,1.8183132872858,3.28370784395415,0.4382138635236391
1.1151,47.235798,-4.873497,-25.659845,47.066196,-4.81769,-23.221413,1.7506,1.69012952352566,1.04325595340886,0.5037308501851843
1.1316,46.974487,-5.338224,-24.143667,49.689598,-6.203372,-24.980022,1.56788,1.51372116836822,2.81664153973454,0.5037308501851843
1.1154,47.235798,-4.873497,-25.659845,47.610901,-6.321294,-24.666119,1.19904,1.15762190328356,1.2191542186712,0.5219407794589227
1.1292,46.974487,-5.338224,-24.143667,50.132732,-5.439182,-23.602091,1.47228,1.42142345190012,3.14602643706531,0.5219407794589227
1.1154,47.235798,-4.873497,-25.659845,47.610901,-6.321294,-24.666119,1.19904,1.15762190328356,1.2191542186712,0.46653654398985783
1.1302,46.974487,-5.338224,-24.143667,50.08511,-5.116676,-23.47584,1.35755,1.31065653756555,3.11065299128791,0.46653654398985783
1.1154,47.235798,-4.873497,-25.659845,47.610901,-6.321294,-24.666119,1.19904,1.15762190328356,1.2191542186712,0.5046982820689719
1.1316,46.974487,-5.338224,-24.143667,49.689598,-6.203372,-24.980022,1.56788,1.51372116836822,2.81664153973454,0.5046982820689719
1.1155,47.235798,-4.873497,-25.659845,48.573505,-5.818207,-23.30015,1.64269,1.58594702787636,1.74655261864593,0.44967322721037256
1.1309,46.974487,-5.338224,-24.143667,50.08511,-4.324798,-22.836958,1.88337,1.8183132872858,3.28370784395415,0.44967322721037256
1.1156,47.235798,-4.873497,-25.659845,47.867039,-6.135065,-23.704105,1.13909,1.09974273903396,1.34797170427156,0.6388655580843473
1.1292,46.974487,-5.338224,-24.143667,50.132732,-5.439182,-23.602091,1.47228,1.42142345190012,3.14602643706531,0.6388655580843473
1.1156,47.235798,-4.873497,-25.659845,47.867039,-6.135065,-23.704105,1.13909,1.09974273903396,1.34797170427156,0.6233612479792481
1.1302,46.974487,-5.338224,-24.143667,50.08511,-5.116676,-23.47584,1.35755,1.31065653756555,3.11065299128791,0.6233612479792481
1.1188,52.707874,-0.509537,0.432108,53.254585,1.798958,-0.066632,2.36364,2.28199345766377,3.43171717958978,0.5630010667516813
1.1189,52.707874,-0.509537,0.432108,52.663757,0.20281,1.189207,1.81818,1.75537512686158,1.28815221164309,0.5630010667516813
1.1188,52.707874,-0.509537,0.432108,53.254585,1.798958,-0.066632,2.36364,2.28199345766377,3.43171717958978,0.6152484691981723
1.1370,52.960438,-0.215942,0.16867,52.817913,0.595608,1.064185,1.81481,1.75212153581035,1.48371041889495,0.6152484691981723
1.1207,70.203941,-2.140631,43.501633,71.500641,-3.582546,43.627548,1.56584,1.51175163550635,1.41778502241884,0.4533864604914301
1.1218,70.203941,-2.140631,43.501633,74.508461,-3.492687,43.69825,1.9395,1.87250440470582,3.37514116603254,0.4533864604914301
1.1207,70.203941,-2.140631,43.501633,71.500641,-3.582546,43.627548,1.56584,1.51175163550635,1.41778502241884,0.4484217823412565
1.1223,70.203941,-2.140631,43.501633,74.27285,-3.521164,42.806984,1.98399,1.91545759932576,3.23377991522167,0.4484217823412565
1.1215,70.203941,-2.140631,43.501633,74.221741,-2.38332,41.431679,1.74377,1.68353545026753,3.11967307565276,0.5167163759667787
1.1219,70.203941,-2.140631,43.501633,71.886292,-1.73426,42.661289,1.36121,1.3141901112295,1.34393478484299,0.5167163759667787
1.1292,46.974487,-5.338224,-24.143667,50.132732,-5.439182,-23.602091,1.47228,1.42142345190012,3.14602643706531,0.5522717480739577
1.1303,46.974487,-5.338224,-24.143667,47.981628,-6.69933,-23.871952,1.31931,1.27373745097831,1.48407683518554,0.5522717480739577
1.1302,46.974487,-5.338224,-24.143667,50.08511,-5.116676,-23.47584,1.35755,1.31065653756555,3.11065299128791,0.4721191808209757
1.1303,46.974487,-5.338224,-24.143667,47.981628,-6.69933,-23.871952,1.31931,1.27373745097831,1.48407683518554,0.4721191808209757
1.1380,61.316254,0.500816,0.336991,61.202938,1.2229,1.126646,1.75789,1.69716770713499,1.26109914983269,0.4096906865587941
7.349,62.7516829552152,1.1254295846548357,-0.015150175225198126,62.60038251922951,-0.7739016305569613,0.2356570313907902,2.219135,2.14248005266144,2.82294776955766,0.4096906865587941
1.1385,61.316254,0.500816,0.336991,61.437916,1.748428,0.211585,2.07626,2.00454034303404,1.74967606152704,0.5040622757774305
7.358,62.701314100441266,1.4379908404002495,-0.1751158566154487,62.57510908259357,-1.0865975402239436,0.3160591521840894,2.658653,2.56681590775166,3.75318573006797,0.5040622757774305
1.1387,61.316254,0.500816,0.336991,61.071774,1.68807,-0.302554,2.07626,2.00454034303404,1.78481197926086,0.4839159868929003
7.358,62.701314100441266,1.4379908404002495,-0.1751158566154487,62.57510908259357,-1.0865975402239436,0.3160591521840894,2.658653,2.56681590775166,3.75318573006797,0.4839159868929003
1.1389,61.316254,0.500816,0.336991,61.281422,1.498244,-0.867983,2.05693,1.98587805371052,1.81419968890698,0.4511789277114059
